what,kind,bundleId,bundleVersion,description,time
no handler,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381098842
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331381100478
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381101636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381101845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381115427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381115445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381117826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381117844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381119912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381121278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381121393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381145243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381234986
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381237985
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381242178
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331381248568
no handler,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381258640
no handler,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381261121
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331381264232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381269257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381271194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381271214
