what,kind,bundleId,bundleVersion,description,time
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383465020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383465070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383465741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383465759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383465925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383465945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383466274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383466298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383466807
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383467204
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383468066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331383473259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331383474057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1331383512101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331383519070
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383568077
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383569339
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383586251
no handler,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383626333
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383627614
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383628759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383628807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383630712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383630735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383631078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383631098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383631452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383631474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383631817
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383636887
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383645275
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383646784
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383647307
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383647697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383647751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383648426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383648450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383649356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383649373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383650148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383650171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383650634
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383651153
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383651741
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383651915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383651959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383652884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383653338
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383655553
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331383656822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331383657128
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383657937
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383658538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383658613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383659221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383659238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383659544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383662087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383662825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383662848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383663280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383666026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383667631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383667659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383668689
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383670085
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383670442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383670491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383670951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383670973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383671338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383671358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383671916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383671931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383672488
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383673078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383673151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383673762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383673783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383674374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383681942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383686390
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383688260
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383688653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383688710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383689395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383689415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383689879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383689899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383690392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383690411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383690906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383696198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383726594
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383728055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331383741274
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383742091
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383742665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383742722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383743327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383743370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383743878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383743900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383744366
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383745788
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383746461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383746511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383746936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383746952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383747606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383747622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383748206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383748226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383749128
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383749902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383749962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383750548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383750581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383751001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383751011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383751714
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383752520
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383753016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383753071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383754809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383754827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383756237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383756261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383757270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383757291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383758429
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383762656
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383766868
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383767306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383767358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383769256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383769294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383772558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383772577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383773324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383775969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383808521
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331383809827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331383832139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383833730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383839109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1331383841557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331383843047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383843467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383846674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383858789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383864567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331383868088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383868875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383970003
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331383972018
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383972837
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383973224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383973293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383973948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383973965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383975206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383975226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383976214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383976235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383977723
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383982415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383982465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383983260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383983298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383983793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383983809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383984243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383984260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383984831
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383985660
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331383986899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331383986978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384020208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384020227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384021443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384021462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384022006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331384022027
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1331476119517
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1331476119519
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1331476119563
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1331476119630
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331476119683
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1331476119714
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1331476119856
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1331476119882
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1331476119892
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1331476119959
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1331476119997
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1331476120046
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1331476120119
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1331476120167
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1331476120217
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1331476120221
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1331476120270
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1331476120334
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1331476120420
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1331476120450
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1331476120468
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1331476120479
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1331476120487
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1331476120498
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1331476120527
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1331476120537
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1331476120537
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1331476120554
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1331476120608
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1331476120691
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1331476120706
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1331476120786
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1331476120826
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1331476120974
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1331476121002
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1331476121012
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1331476121027
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1331476121043
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1331476121091
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1331476121133
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1331476121196
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1331476121230
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1331476121249
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1331476121304
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1331476121393
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1331476121470
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1331476121492
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1331476121547
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1331476121589
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1331476121630
